400544,Novena Court,D11,2 Jalan Novena Barat,308603,Apartment,N/A,Freehold,N/A,N/A,107,https://www.propertyguru.com.sg/project/novena-court-986,"Novena CourtNovena Court is a freehold apartment development, comprising 107 units spread across a collection of 5-storey buildings. Located in the prime yet affordable area of the city along Jalan Novena Barat in District 11, Novena Court is a hidden gem to spend life in peace and silence without compromising on the facilities and requirements of modern-day life. It is an amazing place to live that offers a perfect blend of peace with hustle and bustle.The silent and secured environment is one of the key features of the Novena Court. The landscape around the building is beautiful and relaxing. The balconies and terraces provide a refreshing breeze and sunshine. What makes Novena Court so unique is its well-designed theme and concept. It is a complete piece of security, silence and comfort, carved out of heaven.Novena Court – Unique Selling PointsNovena Court is surrounded by all the daily amenities and services to ensure a convenient lifestyle. Prestigious educational institutes like Anglo-Chinese School, Curtin University of Technology, and Balestier Hill School can be found close by. Shopping malls, clinics, supermarkets and restaurants are all located in the vicinity. Novena Court is secured by a security gate right in front of the car park. The open windows of balconies and terrace not only give fresh breeze and morning sun but also provide an added layer of security to the parking area and area around the development. After the renovation of the development in recent years, the building facilities have been increased. Every unit has its internal facilities and it is a must-visit place for the person who wants to buy or rent a unit in the nearby area. The neighbourhood of Novena is also highly popular due to its proximity to the city centre and the presence of various foodie hubs scattered throughout, filled with a mixture of local eateries and fine dining restaurants.Novena Court – AccessibilityNovena MRT Station is located just 400 metres away from the property, approximately a 6-minute walk away. A long line of bus stops are also located along the street, less than a 5-minute walk from the building. Private transport owners travelling to the business district can arrive within 20 minutes via the Pan Island Expressway (PIE), while residents heading to the Orchard Road shopping district can be there within 10 minutes via Newton Road.Novena Court – Amenities Dining near Novena Court:Kyushu Pancake CaféNickledime DrafthouseNovena Square Chicken HotpotSchools/Education near Novena Court:Balestier Hill SchoolSt Joseph’s Institution (Junior)Anglo-Chinese School (Barker Road)Shopping near Novena Court:Balestier Hill Shopping CentreNovena Square MallGoldhill Plaza MallMedical Services near Novena Court:Thomson Medical CentrePhysicians’ Practice Family Medical CenterAmerican International ClinicNovena Court – Project InformationNovena Court consists of 107 units spread over five floors. The units are available in various sizes to cater to the diversified requirements of the residents. Rental prices of individual units range between S$ 1,800 – S$ 3,400. The Novena Court apartments were built in 1970 and it was one of the iconic buildings of the area. It is still a luxurious and affordable place to live. It was completely renovated in recent years and now it has all the facilities of modern life. From air-conditioning to water, every minor detail to major issues were improved and fixed in the renovation. It has a historic touch coupled with a modern lifestyle.Project Name: Novena CourtType: Freehold ApartmentDistrict: 11Unit Types:2-bedroom (700 – 900 sqft)3-bedroom (700 – 900 sqft)4-bedroom (861 sqft)Novena Court – Nearby ProjectsThe following developments are in the same neighbourhood as Novena Court:1 Moulmein Rise10 Evelyn10 Shelford"
400545,Novena Gardens,D11,273 Thomson Road,307644,Apartment,N/A,Freehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/novena-gardens-20988,"Novena GardensNestled between the Police Heritage Center, Singapore Botanical Gardens and Alkaff Lake is a very simple yet accommodating freehold apartment complex. Novena is a planning area located within the Central Region of Singapore in District 11 Novena is bounded by Toa Payoh to the north, Bukit Timah to the west, Tanglin to the south and Kallang to the east. While Novena is not classified as a ""new town"" by the Housing and Development Board (HDB), the estate of Whampoa within the subzone of Balestier constitutes part of the Kallang/Whampoa New Town.Novena Gardens- Unique Selling PointsResidents of Novena Garden have the absolute privilege of living within close proximity to various facilities. Besides that, the complex is precariously close to several commute lines which happen to connect throughout the rest of the island. Besides that, residents get to enjoy the fact that there are only limited units available at this development which would result in getting the desired privacy and perhaps some peace and quiet too. Apart from that, communities living in smaller groups tend to have certain advantages. Studies have showed that residents that have lived in small communities for a certain amount of time tend to live peaceably with each other. Over time, friendships have been forged and old bonds have been strengthened due to the logistics and living circumstance of such communities. Residents have also been quoted in saying that after getting to know neighbors, there is now some new found sense of assurance and security and it made them feel good about living next door with their respective neighbors. Other residents have said that living in smaller communities tend to cultivate a sense of place and also a sense of belonging. It’s amazing how being in small communities can invoke such qualities that never once exixted and it is no wonder that Novena Garden is highly sought after as well.Novena Gardens- AccessibilitiesThere are several modes of transportation to get into Novena Gardens and also to depart from it. Bus feeders are located within walking distance of the apartment. Walking is a good means for cardio as there are limited facilities offered in this particular apartment complex. Besides that, residents have full access to the nearest MRT Stations which are NS20 Novena MRT Station, NS21 Newton MRT Station and TE10 Mount Pleasant MRT Station; all of which connect transit lines around the island. Apart from that, residents can take great delight in utilizing the many amenities offered at the neighboring shopping malls which include multiple dining outlets, financial institutions, entertainment establishments, grocery centers as well as hypermarkets. As a result of that, residents are able to meet the various needs and wants of the everyday life. Staying on board Novena Garden is indeed convenient as it is both cost and time effective.Novena Gardens- AmenitiesSchools and education institutions near Novena GardenNeuromath CentralNewcastle Education CentreOlive Tree Development CenterDining near Novena GardensNickeldime DrafthouseKyushu Pancake CaféKuriya DiningVienna International SeafoodWee Nam Kee Hainanese Chicken Rice RestaurantOopen Pasta & GrillShopping Malls/Supermarkets near Novena GardenNovena Square Shopping MallVelocityGoldhill Plaza MallUnited Square Shopping MallBalestier Hill Shopping CentrePlaces of worship near Novena GardenChurch of Saint AlphonsusSeventh-day Adventist Chinese ChurchRevival Centre ChurchImmanuel Fellowship SingaporeThe Church in SingaporeRecreational Parks near Novena GardenNovena ParkZhongshan ParkCambridge Family ParkNovena Gardens- Project InformationProject Name: Novena GardensType: ApartmentDistrict: 11Novena Gardens- Nearby ProjectsThe following are similar listings within the same vicinityMoulmein StudiosMulberry TreeThe HuntingtonNovena SuitesLa Maison"
400546,Novena Hill,D11,34 Jalan Novena,308652,Apartment,N/A,Freehold,1975,N/A,N/A,https://www.propertyguru.com.sg/project/novena-hill-1519,"Novena HillBuilt in 1975, Novena Hill freehold apartment had stood the test of time. The 44-years old apartment is situation at 33-59B, Jalan Novena Singapore, in District 11. It is a few minutes walk from Novena MRT station and is nearby both Thomson Medical Centre and Tan Tock Seng Hospital. The apartment is close by to some of the best education institutions like Anglo-Chinese School and St Joseph Institute Junior . As Novena Hill is near to Thompson, residents just need to take a stroll down to the stretch of eateries that line Thompson Road offering tantalizing choice of food. Daily necessities can be obtained from nearby Novena Square and United Square, both of which offers a wide range of amenities and services. The prestigious Premier and Tanglin Club are also within a short distance away. Getting into CBD via Victoria Street takes approximately 15 minutes while Orchard Road takes about 5-minutes on via Clemenceau Avenue North.Novena Hill – Unique Selling PointsIts location is strategic and convenient to get around. Near to amenities and services.Novena Hill – AccessibilityThe apartment is easily accessible and connected by major public transportation such as Novena MRT, Mount Pleasant MRT and Tao Payoh MRT stations, while those drive can get easy access into CBD and Orchard via Victorial Street and Clemenceau Avenue North respectively. On top of that, there numerous bus stop near Novena Hill.Novena Hill – Amenities Transport near Novena HillNovena MRT station (360m)Mount Pleasant MRT station (1.1km)Toa Payoh MRT station (1.2km)Schools and Education near Novena HillAnglo-Chinese School (Baker Road)CHIJ Secondary SchoolBalestier Hill Secondary SchoolSt Joseph Institution JuniorBalestier Hill Primary SchoolSingapore Chinese Girls Primary SchoolCHIJ PrimarySingapore Chiense Girls Secondary SchoolMedical Centres/ Clinics near Novena HillThompson Medical CentreTan Tock Seng HospitalMount Elizabeth Novena HospitalFarrer Park HospitalMount Elizabeth HospitalKK Women’s and Children’s HospitalSupermarket/Shopping Malls near Novena HillDon Don Donki Square 2Cold Storage VelocityFairPrice Finest Zhong Shan ParkFairPrice Shaw PlazaZhongshan MallCold Storage United SquareBanks near Novena HillPOSB Square 2 BranchUOBCitibankOCBCAXSPostal Service near Novena HillSingapore Post Novena BranchRecreation near Novena HillTanglin ClubPremier ClubZhongshan ParkNovena ParkNovena Rise ParkTao Payoh Town ParkFood near Novena HillKyushu Pancake CaféNan XiangChicken Hotpot (Novena Square 2)Popeyes Louisiana KitchenEAT for eat Square 2Hokkaido Fish MarketSakae SushiSaladStop! Velocity @ Novena SquareKFCSubwayOopen Pasta & GrillKuriya DiningSoup RestaurantFounder Bak Kut TehLingZhi VegetarianMasterpiece BistroHongkong Road Family RestaurantStarker BistroCinema and Entertainment near Novena HillShaw Theatres BalestierShopping Malls near Novena HillUnited SquareNovena SquareBalestier Hill Shopping CentreSquare 2Zhongshan MallGoldhill PlazaBalestier PlazaNovena Hill – Project Information Novena Hill is a freehold property located at Jalan Novena in District 11. It is completed in 1975.Project Name: Novena HillDistrict : 11Completed : 1975Tenure: FreeholdType: ApartmentNovena Hill – Nearby Projects The following developments are in the same neighbourhood as Novena Hill:Moulmein StudiosMulberry TreeThe HuntingtonNovena SuitesLa Maison"
400547,Novena Regency,D11,275 Thomson Road,307645,Apartment,Fragrance Realty Pte Ltd,Freehold,2017,4,55,https://www.propertyguru.com.sg/project/novena-regency-21495,"Novena RegencyNovena Regency is a freehold mixed development comprising 55 residential units and 45 commercial units, located on Thomson Road within the affluent neighbourhood of District 11. Novena Regency is housed in a 5 storey block. It was completed in 2017 by developer Fragrance Realty Pte Ltd. Just opposite Novena Regency is Novena Church while the Novena MRT station is a mere 300 metres away. Additionally it is close to Thomson Medical Centre, Tan Tock Seng as well as Novena Mount Elizabeth Hospital and within close proximity to many convenient amenities such as elite schools, eateries like the famous Newton Circle , entertainment and shopping options. The world-famous Orchard Road shopping strip is also within close proximity.Novena Regency – Unique Selling PointsNovena Regency is of freehold tenure, making it the preferred choice for buyers. It is a mixed development comprising retail and residential units which means it is convenient for residents. Novena Regency is centrally located within easy reach to Orchard Road and CBD, both within a 20 minutes distance or less. It is near to many conveniences including 3 hospitals, reputable schools, elite social clubs such as Premier Club and Tanglin Club. Besides the convenience of amenities, residents of Novena Regency can access a host of facilities offers by the property such as swimming pool,children’s pool, carpark, playground,gym, fitness station, BBQ area, function room, sun deck,yoga deck and 24-hours security.Novena Regency – Accessibility As it is strategically located, it is no doubt that Novena Regency is easily accessible especially with the Novena MRT station a mere 300 meters away. Newton and Tao Payoh MRT is also not too far away. A 4 minutes’ train ride will you to Orchard Road shopping belt whilst the train takes you into Central Business District (CBD) in 11 minutes’. For those driving, it takes a little more than 3 minutes to reach Orchard Road via Newton Road while Shenton Way is 7 minutes drive away. Novena Regency can also be reached via the Central Expressway (CTE) and Pan Island Expressway (PIE). Other public transportation like buses and taxis are easily available here.Novena Regency – Amenities & AttractionsDining near Novena Regency:Newton CircleKyushu Pancake CaféNickeldime DrafthouseNan XiangJoe & DoughLocal Schools and Education Institute near Novena Regency:Anglo-Chinese Primary SchoolAnglo-Chinese Junior SchoolSingapore Chinese Girls’ SchoolBalestier Hill Primary SchoolInternational Schools and Education Institute near Novena Regency:San Yu Adventist SchoolSt Joseph Institution InternationalChinese International SchoolChatsworth International SchoolEtonHouse International School OrchardHospitals near Novena Regency:Tan Tock Seng HospitalThomson Medical CentreMount Elizabeth Novena HospitalShopping Malls near Novena Regency:United SquareNovena Square Shopping MallSquare 2Balestier Hill Shopping CentreRoyal Square @ NovenaSupermarkets near Novena Regency:Solmart Square 2Don Don Donki Square 2FairPrice Novena Square 2Cold Storage VelocityFairPrice Finest Zhong Shan ParkRecreation near Novena Regency:Novena ParkNovena Rise ParkZhong Shan ParkOur Space @ Tai GinSingapore Chinese Recreation ClubSocial clubs near Novena Regency:Pines ClubTanglin ClubThe American ClubRaffles Town ClubSingapore Polo ClubNovena Regency – Project InformationBeing a mixed development it has a total of 110 units comprising 55 residential units and 45 commercial units housed within a 5 storey building. The 1st floor is dedicated to the commercial units whilst the residential units are from 2nd to 5th floor. Project Name: Novena RegencyTenure: FreeholdType: Mixed – Apartment and commercialCompletion: 2017Developer: Fragrance Realty Pte LtdUnit Types:Apartment -1 bedroom – 4 bedroom Penthouse ranging from 452 sft to 1572 sft x 55 unitsCommercial – 172 – 990 sft x 45 unitsNovena Regency – Related ProjectsThe following developments are by the same developer as Novena Regency:Urban VistaParc RosewoodKensington SquareCity GateJervois TreasuresNovena Regency – Nearby ProjectsThe following developments are in the same neighbourhood as Novena Regency:Fyve DerbyshirePullman ResidencesNeu at Novena35 GilsteadThe Whitley Residences26 Newton"
400548,Novena Suites,D11,200 Moulmein Road,308107,Apartment,UOL Development Pte. Ltd.,Freehold,2004,15,92,https://www.propertyguru.com.sg/project/novena-suites-650,"Novena SuitesNovena Suites is a freehold apartment development that is located at Moulmein Road in District 11. It is an apartment project that was completed a while back. The project was completed in 2004 with a total of 92 units available for sale or rent. The apartment development is located close to public transportation that allows residents to move easily from one place to another from the apartment. There are many shops and amenities close to the apartment development which would ease the process for residents and they do not need to go far to find what they need. The project was developed by UOL Development Pte Ltd, a big sized property developer that has built 28 other property projects in Singapore.Novena Suites - Unique Selling PointNovena Suites is a beautiful apartment development that has many charms to it. There are various facilities that residents can enjoy while living in Novena Suites. Residents of Novena Suites would not have to travel far to get their basic necessities as everything is close within their reach. Residents can enjoy the barbeque area, gymnasium room, playground and swimming pool. Residents can enjoy taking evening walks around the apartment development or take a dip in the pool on a hot day. Residents can enjoy taking walks around the area during the evenings while enjoying the sun set. The apartment comes equipped with basement car parks and 24 hours security system that ensures the safety of residents is well taken care of at all time.Novena Suites – AccessibilityThere is a number of public transportation close to Novena Suites that residents can make use of. The closest MRT stations are Novena MRT and Newton MRT. The closest bus stops are located at Novena Station, St Joseph Institution Junior, Revival Centre Church, Hotel Royal, Novena Lodge and Newton Life Church. For those with vehicles, the shopping district located at Orchard Road can be easily accessed via the Newton Road, Cairnhill Road, Clemenceau Avenue North and the Central Expressway in 5 to 10 minutes.Novena Suites - Amenities Dining near Novena Suites The Marmalade PantryNanta BBQVienna international SeafoodKuriya DiningLotus Vegetarian RestaurantSchools and Education near Novena Suites Balestier Hill Primary SchoolEtonhouse Pre School NewtonSan Yu Adventist SchoolMy Little Genius (Novena)Newcastle Education CentreMedical Centres/ Clinics nearNovena Suites About Braces Dental SurgeryAudrey & Alexandre Centre For General DentistryPoon & Phay Dental Surgeons Pte LtdThomson Specialist DentistryVogue Aesthetics ClinicShopping Malls and Shops nearNovena Suites Cold Storage VelocityJaysbloomW & W Grains ArcoU Stars Supermarket @ 211FairPrice Square 2Cold Storage Chancery CourtNovena Suites - Project InformationNovena Suites is an apartment development that is made up of a total of 92 units of 15-storey apartments. There are 2 types of units available with various layouts that residents can browse through. The size of the units ranges between 667 square feet to 947 square feet. The layouts for the units in Novena Suites aim to provide residents with homes that is comfortable for working adults, couples or families looking to own a spacious and manageable apartment unit. The sale price for the units ranges between S$ 1,288,888 to S$ 1,850,000. The rental for the units ranges between S$ 1,400 to S$ 3,200.Project Name: Novena SuitesType: ApartmentDistrict: 11Configuration: 92 residential unitsUnit Types:1 bedroom (667 sqft)2 bedrooms (797 sqft – 947 sqft)Novena Suites - Related ProjectsThe following developments were developed by the same developer as Novena Suites:Spottiswoode ResidencesAmber 45Pavilion 11Novena Suites - Nearby ProjectsThe following developments are in the same neighborhood as Novena Suites:Fyve DerbyshirePullman ResidencesNeu at Novena35 GilsteadThe Whitley Residences26 Newton"
400549,Oakswood Heights,D02,47 Spottiswoode Park Road,88643,Apartment,Oaks Development Pte Ltd,Freehold,1991,N/A,84,https://www.propertyguru.com.sg/project/oakswood-heights-20990,"Oakswood Heights is a freehold apartment located at 47, Spottiswoode Park Road, 088643 in District 02 Tanjong Pagar. It comprises of 84 units. Oakswood Heights is close to Outram Park MRT Station.  It is completed in 1991. Schools close to Oakswood Heights include, Asia Pacific Schoolf of Business and Marketing Institute of SIngapore.  

Facilities in Oakswood Heights

Facilities at Oakswood Heights include swimming pool, wading pool, tennis courts, squash court, multi-purpose hall, playground, BBQ pits, car park and 24 hours security.

Amenities near Oakswood Heights

Residents at Oakswood Heights can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more. 

Oakswood Heights is near to Cheers. It is also close to Pearl's Centre. 

Vehicle owners can take Keppel Road, New Bridge Road, Central Expressway and Ayer Rajah Expressway to get to the business hub or shopping district in the city."
400550,Ocean Apartments,D15,66 Lorong N Telok Kurau,425206,Apartment,N/A,Freehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/ocean-apartments-2254,"Ocean ApartmentsOcean Apartments is a beautifully designed and a unique development located in 66 Lorong N Telok Kurau, District 15, Singapore. The construction of this development was done by a famous development company and the development of this project was completed in the year 1970. Even though, the Ocean Apartments development was developed a long time ago, but it is a well designed development and provides comfortable living to its residents. Despite of being located in a great locality, the development is quite affordable.Ocean Apartments - Unique Selling PointsOcean Apartments offers limited but above average facilities to its residents. The development does not offer facilities and features like many new developments offer to their residents. The Ocean Apartments offers great basic facilities and features to make sure that the residents do not have to face any kind of issue while settling in the development. The development offers complete car parking facility for its residents. Most importantly, the development is equipped with latest security gadgets and provides 24 hour security to its residents to make sure that the residents are protected from any kind of external threats while they are in the development.Ocean Apartments - AccessibilityOcean Apartments was developed strategically keeping in mind the importance of accessibility of the location. The residents do not have to worry about moving to and from the location even if they do not have their own vehicles. Public transportation is also available in the locality, making the area of the development even more attractive. The residents of the development can use the EW6 Kembangan MRT Station, EW7 Eunos MRT Station and EW5 Bedok MRT Station to easily move to and from the location. The development is easily accessible and is connected via major roads and highways of the area from where the residents can reach any place in the city easily just by driving for a few minutes.Ocean Apartments – Amenities & AttractionsOcean Apartments is located in a great area and is surrounded by a variety of amenities. The residents do not have to worry about anything in the area because everything is easily accessible in the locality.Education near Ocean Apartments:There are many great educational institutions in the area providing top class education services to the residents of the area. The residents do not have to worry about the education of their children. Few of the famous educational institutions in the area areSt Patrick’s SchoolCHIJ PrimaryNgee Ann PrimaryPalmera ResidenceThe AmbrosiaShopping near Ocean Apartments:It is considered to be a great place for those who love to do shopping because there are many great shopping spots in the area from where the residents can shop for almost anything they want. Few of the famous shopping spots near the development are112 KatongSiglap Shopping CentreParkway ParadeCold StorageGiantNTUCDining near Ocean Apartments:Many great food points are also available in the area where the residents can enjoy some fine quality dining facility with their family and friends. Few of the great food points near the development areGeylang Lor 29 Hokkien MeeCallidora VillePalmera ResidenceOcean Apartments - Project InformationOcean Apartments is a beautiful development and the buyers have the option to select from different designs of the units.Project Name: Ocean ApartmentsDistrict: 15 The owners also have the option to rent out the units, making the development attractive from investment point of view as well. The rent of the units in the development increases accordingly to the selection of the design of the unit.The development company of the Ocean Apartments has developed many famous projects in the country and has always focused on giving value back to the stakeholders. The development company made sure that the Ocean Apartments becomes a landmark for future developments and attracts people from all over the city.Ocean Apartments - Nearby ProjectsAs discussed earlier, the Ocean Apartments development is situated in a great area and is surrounded by many beautiful developments which are making the area attractive and charming. Few of the famous developments in the area areSiglap CenterFlamingo ValleyEastreesNeptune CourtUnited MansionEast Grove"
400551,Oleander Towers,D12,911 Lorong 1 Toa Payoh,319771,Apartment,WingTai Holdings,99-year Leasehold,1998,25,318,https://www.propertyguru.com.sg/project/oleander-towers-303,"Oleander TowersOleander Towers is a 99-year-old leasehold apartment complex that is situated in 911 Lorong 1 Toa Payoh in District 12, Singapore. The development of the towers was completed in 1998. The apartments are developed by WingTai Holdings. WingTai Holdings is mainly an investment company that engages in garment retailing and property development businesses. The development is situated at the heart of Toa Payoh, where nearly everything is available easily and is very accessible. The development targets middle-class families as it provided many amenities that may play a vital role in family bonding. The development stands 25 stories high and comprises of 318 exclusive units. Also, Tao Payoh MRT is situated only 430 meters away amounting to a 6-minute walk.Oleander Towers - Unique Selling PointThe development is an ideal place for families to live and experience city life in the heart of District 12. The area around the apartment complex itself is very peaceful and quiet. Inside the complex are a fitness station, tennis courts and a gym making it an ideal place for fitness and tennis enthusiasts. Apart from that, it has a covered car park for each unitholder and a 24-hour security system making sure that the residents are sound and safe. The complex also houses a swimming pool along with a BBQ pit, making sure that quality time with friends and family can be spent inside. Also, the condo has a playground, making it an ideal place for families.Oleander Towers – Accessibility Oleander towers is an ideal place for people who want to experience the real city life as its location is at the heart of District 12. It has 3 MRT stations nearby; Toa Payoh being 6 minutes away, Caldecott being 12 minutes away and Braddell being 14 minutes away. There are around 10 bus stations under a 500-meter radius. Also, Toa Payoh HDB Hub is located very near to the condo making nearly everything accessible to the residents just a short walk away. It only takes about 15 minutes for vehicle owners to get to the Central Business District through the Central Expressway. Through the Scotts Road, the Orchard Road Shopping belt is less than 10 minutes away.Oleander Towers – Amenities and Attractions Dining/Pubs near Oleander Towers:SubwayLam’s KitchenFusion BistroLucky PisangThunder Tea Pte LtdSchools and Education Institute near Oleander Towers:Global Indian International SchoolSan Yu Adventist SchoolSt Joseph Institutional InternationalKheng Cheng SchoolClinics/Hospitals near Oleander Towers:Unity Toa Payoh MRTNTUC Healthcare - Toa PayohMalex Medical Asia (S) Pte LtdShopping Outlets near Oleander Towers:Hillary Cosmetics ShopThe Best Beauty CentreJeunesse GlobalERA APAC CentreToa Payoh MallSupermarkets near Oleander Towers:FairPrice Toa Payoh Lorong 6Keeoo Pte LtdFairmart Mini MartBudget Value Pte LtdAng Mo SupermarketParks/Gyms near Oleander Towers:146A Rooftop GardenCommunity gardenToa Payoh Town ParkOleander Towers – Project InformationThe development comprises of 318 exclusive residential units distributed over 25 floors. An apartment price in the development varies from S$1,050,000 – S$1,800,000 whereas the monthly rent varies from S$950 – S$3,000. The condo houses a tennis court, gymnasium, playground, swimming pool, and a BBQ pit. Property name: Oleander TowersDistrict: 12Configuration: 318 unitsUnit types available in Oleander Towers: 2 beds (861 - 893 sqft)3 beds (1,141 – 1,152 sqft)4 beds (1,453 – 1,550 sqft)Oleander Towers – Related ProjectsThe following projects are by the same developer as Oleander Towers:VisioncrestLe Nouvel ArdmoreSunrise Gardens Oleander Towers – Nearby ProjectsThe following developments are in the same neighborhood as Oleander Towers:Eight RiversuitesJui ResidencesTrevistaThe InterweaveGem ResidencesKallang Riverside"
400552,Onan Court,D15,291A Onan Road,424772,Apartment,N/A,Freehold,1998,N/A,7,https://www.propertyguru.com.sg/project/onan-court-20993,"Onan Court is a freehold apartment located at 291A, Onan Road, 424772 in District 15 Joo Chiat. It comprises of 7 units. Onan Court is close to Eunos MRT Station and Paya Lebar MRT Station.  It is completed in 1998. Schools close to Onan Court include, Haig Girls' School and Tanjong Katong Secondary.  

Amenities near Onan Court

Residents at Onan Court can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more. 

Onan Court is near to Cold Storage East Coast Road and Ras Minimart. It is also close to Tanjong Katong Complex and Parkway Parade Shopping Centre. 

Vehicle owners can take Marine Parade Road East Coast Road and East Coast Parkway (ECP) to get to the business hub or shopping district in the city."
400553,One @ Pulasan,D15,1 Pulasan Road,424366,Apartment,Endo Realty Pte Ltd,Freehold,2009,5,31,https://www.propertyguru.com.sg/project/one-pulasan-522,"One @ Pulasan  One @ Pulasan is a freehold apartment located along Pulasan Road in District 15. It consists of multiple low-rise condominium blocks with a total of 31 units. Units come in 1 to 4-bedroom varieties to accommodate a range of different residents. Located a medium distance away from the city, One @ Pulasan caters to residents wishing to stay a little further away from the city centre without making it an inconvenience to get there. The location is well-linked by both public and private transport routes.The surrounding neighbourhood is itself highly self-sufficient, containing all the basic amenities, many within walking distance. One @ Pulasan was developed by Endo Realty Pte Ltd, and was completed in 2009. Endo Realty is a small, privately-held real estate company. To date, they have completed a total of two projects.  One @ Pulasan – Unique Selling Points  One @ Pulasan sits just outside central Singapore. Its location makes it ideal for residents who wish to live in a quieter, residential neighbourhood while also maintaining frequent commutes to the city for work or entertainment. Schools, shopping malls and other amenities are all located within close distance of the property itself. A large selection of restaurants from an array of international cuisines are all located nearby for residents to enjoy. One @ Pulasan is also located near museums and galleries such as The Intan and the Black Earth Art Museum, for those looking to explore Singapore’s art and culture scene. Alternatively, those who enjoy the outdoors can be at East Coast Park in just a five minute drive. East Coast, one of Singapore’s public beaches, as well as Parkland Green, a highly popular park by the sea with a great mixture of recreational activities and restaurants overlooking a lovely view of the sea. One @ Pulasan also offers facilities including a basement car park, gymnasium, swimming pool and deck, wading pool and playground.One @ Pulasan – Accessibility  One @ Pulasan is located near Eunos MRT and Paya Lebar MRT stations on the East West line, making public transport a highly convenient option regardless of your destination. An array of bus stops are available nearby, many of them less than 2 minutes from the residence. Residents can easily hop on a bus and reach Eunos MRT station in less than 10 minutes. People wanting to get into the city centre can expect to arrive within another 15 minutes via MRT. Owners of private vehicles can take the Pan Island Expressway and get to the business or shopping districts within 20-25 minutesOne @ Pulasan – Amenities Dining near One @ Pulasan:Penny University CaféCharco’s Flaming ChickenLoving HutSchools/Education near One @ Pulasan:Patrick’s Secondary SchoolTanjong Katong Secondary SchoolRosemary Hall MontessoriShopping near One @ Pulasan:Katong Point112 KatongJoo Chiat ComplexMedical Services near One @ Pulasan:Parkway East HospitalKai ClinicRaffles Medical (112 Katong)One @ Pulasan – Project Information  One @ Pulasan is a freehold apartment project. It comprises a total 31 units spread across several 5-storey apartment blocks. One @ Pulasan has an estimated sales price of S$ 630,000, and a PSF value of S$ 1,394. Units are available in a range of 1 – 4 bedroom units of different sizes, making it a suitable option for all types of homeowners, including single residents and families.Project Name: One @ PulasanType: Freehold ApartmentDistrict: 15Unit Types:1-bedroom (484 – 549 sqft)2-bedroom (893 sqft)3-bedroom (1,033 – 1,302 sqft)4-bedroom (1,733 sqft)One @ Pulasan – Related Projects  The following projects are by the same developer as One @ Pulasan:Cerelia VistaOne @ Pulasan – Nearby Projects  The following developments are in the same neighbourhood as One @ Pulasan:The SoundOne AmberSuites @ East CoastParc EleganceCubik"
400554,One Akyab,D11,1 Akyab Road,309972,Apartment,VILEE REALTY PTE LTD,Freehold,N/A,N/A,19,https://www.propertyguru.com.sg/project/one-akyab-21767,"One Akyab is a Freehold apartment located at Akyab Road in District D11. One Akyab is close to Novena MRT NS20. 

Amenities near One Akyab
One Akyab is a short drive to Velocity @ Novena Square and Square 2. It is also not far from several schools such as Balestier Hill Primary School, Anglo-Chinese Junior School and Saint Joseph's Institution Junior. 

One Akyab is accessible via Moulmein Road and Central Expressway (CTE)."
